,frontend_cpu_system_usage,frontend_cpu_user_usage,frontend_memory_usage,frontend_memory_max_usage,frontend_pod_restarts_total,cartservice_cpu_usage,cartservice_cpu_system_usage,cartservice_cpu_user_usage,cartservice_memory_usage,cartservice_memory_max_usage,cartservice_pod_restarts_total,productcatalogservice_cpu_usage,productcatalogservice_cpu_system_usage,productcatalogservice_cpu_user_usage,productcatalogservice_memory_usage,productcatalogservice_memory_max_usage,productcatalogservice_pod_restarts_total,currencyservice_cpu_usage,currencyservice_cpu_system_usage,currencyservice_cpu_user_usage,currencyservice_memory_usage,currencyservice_memory_max_usage,currencyservice_pod_restarts_total,paymentservice_cpu_usage,paymentservice_cpu_system_usage,paymentservice_cpu_user_usage,paymentservice_memory_usage,paymentservice_memory_max_usage,paymentservice_pod_restarts_total,shippingservice_cpu_usage,shippingservice_cpu_system_usage,shippingservice_cpu_user_usage,shippingservice_memory_usage,shippingservice_memory_max_usage,shippingservice_pod_restarts_total,emailservice_cpu_usage,emailservice_cpu_system_usage,emailservice_cpu_user_usage,emailservice_memory_usage,emailservice_memory_max_usage,emailservice_pod_restarts_total,checkoutservice_cpu_usage,checkoutservice_cpu_system_usage,checkoutservice_cpu_user_usage,checkoutservice_memory_usage,checkoutservice_memory_max_usage,checkoutservice_pod_restarts_total,recommendationservice_cpu_usage,recommendationservice_cpu_system_usage,recommendationservice_cpu_user_usage,recommendationservice_memory_usage,recommendationservice_memory_max_usage,recommendationservice_pod_restarts_total,adservice_cpu_usage,adservice_cpu_system_usage,adservice_cpu_user_usage,adservice_memory_usage,adservice_memory_max_usage,adservice_pod_restarts_total,loadgenerator_cpu_usage,loadgenerator_cpu_system_usage,loadgenerator_cpu_user_usage,loadgenerator_memory_usage,loadgenerator_memory_max_usage,loadgenerator_pod_restarts_total,fs_reads_total,fs_writes_total,fs_read_seconds,fs_write_seconds,fs_usage_bytes,fs_limit_bytes,network_receive_bridge,network_receive_eth0,network_transmit_bridge,network_transmit_eth0,network_receive_errors_bridge,network_receive_errors_eth0,network_transmit_errors_bridge,network_transmit_errors_eth0,attack
10,0.5283678739171673,0.4111378633059444,0.24999798310650023,0.0,0.0,0.8082965024376737,0.4732220029923879,0.5099212788934196,0.01151573172303344,0.00045152026874539786,0.0,0.37507523519835834,0.5125578058856386,0.3922326832548756,0.09301587877030171,0.012398921832883936,0.0,0.4253995435252047,0.1417768816446237,0.5562507063629172,0.028489313702692698,0.04392036967406954,0.0,0.0358691505424299,0.0,0.1090859158186864,0.03683162633202408,0.017949751047007023,0.0,0.09098309487136855,0.04898215073408102,0.1901180770312061,0.1361690743713213,0.19693379460689098,0.0,0.751992992322471,0.28279682407256834,0.49078108456664504,0.011625547212478438,0.010027821700926864,0.0,0.27631873307429644,0.1747228256042119,0.2736880051607028,0.06647807637906666,0.03201354274428603,0.0,0.5957006830475238,0.4209704344935944,0.5149277790133708,0.0868996130207158,0.0,0.0,0.1578256903771871,0.05691714589306977,0.15484214152549242,0.07971505749301055,0.8667029479120627,0.0,0.14868830620696932,0.0,0.14297392774649376,0.0007718431614698318,0.0,0.0,0.0522875816993178,0.026616321387344377,0.0,0.02816901408450706,0.022096087573483914,0.0,0.026366824986596288,0.0024152000365844847,0.0206730975636122,0.0013582333193925544,0.0,0.0,0.0,0.0,0
11,0.36108826218144824,0.18717231272034338,0.2637330278411978,0.0,0.0,0.6880215763039188,0.30815336285981676,0.5784230993927735,0.011285601192996708,0.00045152026874539786,0.0,0.14886369603768024,0.13268488668486966,0.12103939268532408,0.06715849767981474,0.012398921832883936,0.0,0.3932586716122372,0.34587857082428586,0.6474215735343978,0.031043091948255608,0.04392036967406954,0.0,0.03875593072802206,0.0,0.1868123926258755,0.043743800842177105,0.02192708468098159,0.0,0.05743477456168693,0.0,0.07695740792802923,0.06474050294274925,0.19693379460689098,0.0,0.6414454071004263,0.31680795254491334,0.2135028250451051,0.011625547212478438,0.010027821700926864,0.0,0.1739726833863181,0.16406382480478682,0.2569947760533272,0.06792136939641402,0.0395372895702053,0.0,0.5487329402629535,0.3671535079767948,0.522102947807865,0.029933985886636094,0.0,0.0,0.1783759056699927,0.06560996577335661,0.171849416389722,0.08682022660864774,0.8667029479120627,0.0,0.13478329684243848,0.0,0.25849876960702906,0.0015436863229396636,0.0,0.0,0.0522875816993178,0.028466818818677714,0.0,0.02816901408450706,0.023582674505032486,0.0,0.02826354480780427,0.0024652516425508753,0.022176184085894488,0.0014102259430341935,0.0,0.0,0.0,0.0,0
12,0.2554158324951858,0.27106380487181714,0.2699894314780602,0.0,0.0,0.4937805147329424,0.06517087011725153,0.5161277949238459,0.008754165362594435,0.00045152026874539786,0.0,0.21820227260792469,0.19935410517481408,0.079220768023727,0.04082982888631115,0.012398921832883936,0.0,0.3217647797163299,0.3724077155184569,0.48206484007943556,0.04191704708171695,0.04392036967406954,0.0,0.034837485962376485,0.0,0.10600303951367782,0.03055707948364872,0.029883600152291967,0.0,0.04602875346243007,0.0,0.0,0.07142857142857117,0.19693379460689098,0.0,0.6418723454372806,0.3057254364072144,0.1536491402825375,0.011625547212478438,0.010027821700926864,0.0,0.15888378664782762,0.0,0.0,0.06792136939641402,0.0395372895702053,0.0,0.45289900372451736,0.3362415397631134,0.4027296859983718,0.0007113589801956977,0.0,0.0,0.2549396404647075,0.10070428927654167,0.2590241752451974,0.09642166445943978,0.8667029479120627,0.0,0.11441626658577118,0.0,0.2658267787859116,0.0015436863229396636,0.0,0.0,0.0522875816993178,0.030859247640615817,0.0,0.02816901408450706,0.02569430366916592,0.0,0.030791361244946858,0.002540149009752385,0.02432302223416241,0.001496457611513069,0.0,0.0,0.0,0.0,0
13,0.25390716697234395,0.6390769132501432,0.2762498689019224,0.0,0.0,0.3373838556252256,0.1857098575933333,0.3003587888515806,0.01843345545593511,0.002036356412039808,0.0,0.3381998893184196,0.31870004451513945,0.26639529770834414,0.05263014791183318,0.012398921832883936,0.0,0.3011913940924682,0.0921096415780717,0.39176986292523047,0.0420700290053726,0.04392036967406954,0.0,0.06190121811645989,0.0,0.04220835535879477,0.04015146836022487,0.029883600152291967,0.0,0.06667001276746584,0.0,0.1315961484396964,0.06919921526663053,0.19693379460689098,0.0,0.7537890777395824,0.3834691987358508,0.20838377075080564,0.011625547212478438,0.010027821700926864,0.0,0.27113210879547855,0.0,0.0,0.06792136939641402,0.0395372895702053,0.0,0.4758663122014134,0.36657186669083874,0.3480920968061164,0.002134076940587093,0.0,0.0,0.2817930788717623,0.18913290723565124,0.29108170543892364,0.11668085598368716,0.8667029479120627,0.0,0.15747909467408794,0.0,0.16363698123462006,0.0015436863229396636,0.0,0.0,0.06535947712416146,0.03409321219918404,0.0,0.03521126760563381,0.02819447259950003,0.0,0.033917675682867965,0.002615406460450047,0.026684235903327885,0.0015494647253720961,0.0,0.0,0.0,0.0,0
14,0.4375540342727583,0.8234334441075284,0.27988834477584223,0.0,0.0,0.695581694489911,0.22531279990939385,0.40822853905664497,0.026957490288491925,0.0036211925553342184,0.0,0.338257451819177,0.3009492782593163,0.4883121669856707,0.0771371084686776,0.0200553653383837,0.0,0.40143589756726084,0.09367756126448776,0.4467838287291926,0.04273397055403905,0.04392036967406954,0.0,0.06795015770497617,0.0,0.10585230276199287,0.04606269460359891,0.03159596056673308,0.0,0.08644546849070985,0.0,0.4457126792240652,0.10491350098091612,0.19693379460689098,0.0,0.7122177974398423,0.36621087535969565,0.2569092390354277,0.011625547212478438,0.010027821700926864,0.0,0.24034204639114562,0.0,0.07028295323745556,0.09610888202522805,0.04094799210006528,0.0,0.6196797309924587,0.44869092941745226,0.41280328427461727,0.025637377646255288,0.0,0.0,0.28736788850565376,0.34727495047548873,0.3467151657615304,0.10852199869668411,0.8667029479120627,0.0,0.18408392466168985,0.4484843422055614,0.19735201316444995,0.0015436863229396636,0.0,0.0,0.07189542483658329,0.03604945234087925,0.0,0.04225352112676056,0.02976552469761451,0.0,0.035815671343239736,0.002667978650889566,0.02823076750275852,0.0015864936183070943,0.0,0.0,0.0,0.0,0
15,0.3592284335261549,0.5641153707623547,0.28049341282582896,0.0,0.0,0.332641695260994,0.03567468809423041,0.29101729621914446,0.02626249608778153,0.005427273630313145,0.0,0.3570137382501807,0.411341153254,0.4423076923076923,0.06715849767981474,0.027711808843883468,0.0,0.336203804981262,0.13903584219283158,0.16870449004633742,0.041356113361645574,0.04392036967406954,0.0,0.07283847464093238,0.0,0.21198749504427117,0.05488411889303457,0.04006258016582076,0.0,0.08854096411620588,0.0,0.438107956142817,0.07588728375245246,0.19693379460689098,0.0,0.6022443706708085,0.27292684478821255,0.2952229856092565,0.011625547212478438,0.010027821700926864,0.0,0.30070646414694446,0.0,0.1426845773409732,0.12718298068873857,0.04235869462992525,0.0,0.40707625389889845,0.378344437394247,0.3619751761400387,0.008564762121558545,0.0,0.0,0.2577669741574776,0.44575530886742376,0.33633429926238145,0.11168043555947893,0.8667029479120627,0.0,0.18473597958268484,0.5246118182672528,0.3337776838418454,0.0015436863229396636,0.0,0.0,0.08496732026139853,0.03887806984306019,0.0,0.04225352112676056,0.03204608419487798,0.0,0.0383685145674576,0.002732433596702402,0.030422783954526106,0.0016318920555355998,0.0,0.0,0.0,0.0,0
16,0.2848858624394768,0.44892469779581234,0.2968504191104693,0.0,0.0,0.5010427144925047,0.28506518279198134,0.1613959718870051,0.02995378978956964,0.02260310465336879,0.0,0.3158080765237904,0.2931137631170805,0.31285564637111385,0.0784965922273777,0.027711808843883468,0.0,0.39049343849501644,0.199630580073884,0.17477275295865155,0.05360894556699214,0.04392036967406954,0.0,0.0767421429607699,0.0,0.29312723007797015,0.0508821424289434,0.05759556135480692,0.0,0.07249693361231446,0.0,0.07282822603317403,0.10045478865703394,0.19693379460689098,0.0,0.7342492878226882,0.3195865355382886,0.2979606241815945,0.011625547212478438,0.010027821700926864,0.0,0.14357706346402918,0.0,0.0,0.08238316543024382,0.04235869462992525,0.0,0.5075921587723569,0.1764091582064298,0.4392370427653527,0.03491349874800953,0.0,0.0,0.16778067460874319,0.3087446137088119,0.24292321877279732,0.12312648462298448,0.8667029479120627,0.0,0.1641199978896832,0.0,0.3483416114373707,0.0015436863229396636,0.0,0.0,0.09150326797384878,0.04217812359560463,0.0,0.04225352112676056,0.034478680991957944,0.0,0.04154883952997937,0.002814172550330972,0.03280766103676183,0.0016894643753729843,0.0,0.0,0.0,0.0,0
17,0.19220551440627665,0.3522779089759035,0.2988713463974251,0.0,0.0,0.705511140396687,0.5703777442640932,0.41228704288352935,0.15668207007014523,0.1333610265764822,0.0,0.3109899942235525,0.18450532905761166,0.2561052627041195,0.05763304814385117,0.027711808843883468,0.0,0.39494995939884675,0.2136755872648826,0.24030870077659558,0.057438593055844755,0.04392036967406954,0.0,0.08746984261741902,0.0,0.353161754988767,0.048791232347159985,0.07161233564851588,0.0,0.06215277668855225,0.08173185463563393,0.0,0.13839843053326284,0.19693379460689098,0.0,0.741201757808187,0.2452470676404669,0.23107813484354234,0.012350331951409999,0.010027821700926864,0.0,0.1697250677028141,0.090407706780578,0.0,0.08310481193891839,0.04235869462992525,0.0,0.5268678520195306,0.12109658266860043,0.41966422699365225,0.014255633963124126,0.0,0.0,0.6206202870078362,0.3689322461968913,0.5940782807813894,0.1571939837295826,0.8667029479120627,0.0,0.168333212429766,0.0,0.4391113996286175,0.0015436863229396636,0.0,0.0,0.09150326797384878,0.04406827454332368,0.0,0.04225352112676056,0.03598216095682183,0.0,0.043426699120070356,0.002866744740770491,0.034310279291289075,0.0017264932683079826,0.0,0.0,0.0,0.0,0
18,0.48586854666175544,0.25206215656598807,0.2895775011496291,0.0,0.0,0.6983821276983523,0.4587756841659762,0.4374553726860185,0.13962479518382764,0.1333610265764822,0.0,0.4046805382194807,0.17209921488903823,0.3241749004190161,0.05717082366589388,0.027711808843883468,0.0,0.38716081386740714,0.3577690984461803,0.1829455737281431,0.05463086481701307,0.04896044577860259,0.0,0.07034931517890247,0.1615287694246115,0.25719613122769924,0.059113170735251686,0.07161233564851588,0.0,0.066473952173763,0.08399817999312288,0.0,0.2589397182093798,0.19693379460689098,0.0,0.7511575181632819,0.13663840949101733,0.12007843499427735,0.05951932276114036,0.010027821700926864,0.0,0.2606146238078417,0.33758347531876065,0.13219873765162726,0.08671304448229122,0.04235869462992525,0.0,0.5813701749075451,0.3937069434372734,0.34031296100944103,0.014255633963124126,0.0,0.0,0.556841178164952,0.37759836822742293,0.6296501377968713,0.17179584200458198,0.8667029479120627,0.0,0.16231963386003323,0.2129386949575532,0.36810715741481603,0.0015436863229396636,0.0,0.0,0.09150326797384878,0.046562040129358606,0.0,0.04225352112676056,0.03827961348739706,0.0,0.0459855887124993,0.0029326400205679642,0.036453525974195794,0.001772906195753876,0.0,0.0,0.0,0.0,0
19,0.6010395573817735,0.230211902222995,0.292001807136576,0.0,0.0,0.6098565435153673,0.3934259860871846,0.3292625354805587,0.15529668427932286,0.1487307765245589,0.0,0.37470764308825844,0.17238416848838495,0.2870669736002621,0.052176986658933,0.027711808843883468,0.0,0.40818760038218876,0.34511012097797583,0.43138996076658537,0.06678272895274695,0.07416082630126652,0.0,0.048407636467193614,0.3108567828643427,0.1290554380864279,0.0651143188283636,0.07161233564851588,0.0,0.06639709642103149,0.0,0.0,0.22770643838059446,0.19693379460689098,0.0,0.6874995399371371,0.3795452456536033,0.10741273364755707,0.037022004464674296,0.011528992614241673,0.0,0.2770340280230778,0.3045930603444795,0.16322936035113017,0.001443293017347358,0.04235869462992525,0.0,0.5498154192385138,0.33239666424945613,0.3159022879331066,0.014255633963124126,0.0,0.0,0.4798781546119929,0.398582878134995,0.5837460484720759,0.14706701561875857,0.8667029479120627,0.0,0.15290564245957425,0.21917257510415902,0.23706351243225288,0.0015436863229396636,0.0,0.0,0.09150326797384878,0.04963739062238401,0.0,0.04225352112676056,0.0407122102844788,0.0,0.04913061545815606,0.003012938640211897,0.03882513688261051,0.0018294640253738725,0.0,0.0,0.0,0.0,0
